epoch,module,reward,obstacles,time
189,Finish + Obstacle,49.00000000,3,85
190,Finish,79.00000000,0,84
190,Obstacle,-70.00000000,7,999
190,Finish + Obstacle,79.00000000,0,90
191,Finish,79.00000000,2,89
191,Obstacle,-40.00000000,4,999
191,Finish + Obstacle,69.00000000,1,96
192,Finish,79.00000000,1,86
192,Obstacle,-10.00000000,1,999
192,Finish + Obstacle,79.00000000,0,87
193,Finish,79.00000000,1,88
193,Obstacle,-160.00000000,16,999
193,Finish + Obstacle,39.00000000,4,94
194,Finish,79.00000000,1,97
194,Obstacle,-80.00000000,8,999
194,Finish + Obstacle,59.00000000,2,91
195,Finish,79.00000000,2,91
195,Obstacle,-40.00000000,4,999
195,Finish + Obstacle,69.00000000,1,86
196,Finish,79.00000000,1,89
196,Obstacle,-60.00000000,6,999
196,Finish + Obstacle,49.00000000,3,87
197,Finish,79.00000000,1,83
197,Obstacle,-40.00000000,4,999
197,Finish + Obstacle,59.00000000,2,87
198,Finish,79.00000000,0,85
198,Obstacle,-40.00000000,4,999
198,Finish + Obstacle,79.00000000,0,83
199,Finish,79.00000000,0,90
199,Obstacle,-30.00000000,3,999
199,Finish + Obstacle,79.00000000,0,87
200,Finish,79.00000000,0,88
200,Obstacle,-30.00000000,3,999
200,Finish + Obstacle,79.00000000,0,88
201,Finish,79.00000000,1,95
201,Obstacle,-10.00000000,1,999
201,Finish + Obstacle,79.00000000,0,87
202,Finish,79.00000000,2,93
202,Obstacle,-80.00000000,8,999
202,Finish + Obstacle,69.00000000,1,83
203,Finish,79.00000000,4,95
203,Obstacle,-60.00000000,6,999
203,Finish + Obstacle,59.00000000,2,92
204,Finish,79.00000000,3,92
204,Obstacle,-50.00000000,5,999
204,Finish + Obstacle,69.00000000,1,94
205,Finish,79.00000000,0,96
205,Obstacle,-30.00000000,3,999
205,Finish + Obstacle,59.00000000,2,86
206,Finish,79.00000000,1,91
206,Obstacle,0.00000000,0,999
206,Finish + Obstacle,59.00000000,2,88
207,Finish,79.00000000,1,82
207,Obstacle,-170.00000000,17,999
207,Finish + Obstacle,69.00000000,1,84
208,Finish,79.00000000,0,94
208,Obstacle,-10.00000000,1,999
208,Finish + Obstacle,59.00000000,2,85
209,Finish,79.00000000,1,86
209,Obstacle,-40.00000000,4,999
209,Finish + Obstacle,69.00000000,1,84
210,Finish,79.00000000,1,91
210,Obstacle,-50.00000000,5,999
210,Finish + Obstacle,69.00000000,1,88
211,Finish,79.00000000,0,90
211,Obstacle,-150.00000000,15,999
211,Finish + Obstacle,69.00000000,1,86
212,Finish,79.00000000,1,84
212,Obstacle,-90.00000000,9,999
212,Finish + Obstacle,79.00000000,0,88
213,Finish,79.00000000,1,98
213,Obstacle,-20.00000000,2,999
213,Finish + Obstacle,79.00000000,0,87
214,Finish,79.00000000,5,90
214,Obstacle,-190.00000000,19,999
214,Finish + Obstacle,69.00000000,1,86
215,Finish,79.00000000,0,91
215,Obstacle,-160.00000000,16,999
215,Finish + Obstacle,69.00000000,1,95
216,Finish,79.00000000,2,91
216,Obstacle,-60.00000000,6,999
216,Finish + Obstacle,69.00000000,1,89
217,Finish,79.00000000,2,83
217,Obstacle,-10.00000000,1,999
217,Finish + Obstacle,59.00000000,2,93
218,Finish,79.00000000,1,87
218,Obstacle,-20.00000000,2,999
218,Finish + Obstacle,59.00000000,2,91
219,Finish,79.00000000,1,89
219,Obstacle,-190.00000000,19,999
219,Finish + Obstacle,79.00000000,0,90
220,Finish,79.00000000,1,91
220,Obstacle,-80.00000000,8,999
220,Finish + Obstacle,49.00000000,3,88
221,Finish,79.00000000,1,88
221,Obstacle,-140.00000000,14,999
221,Finish + Obstacle,49.00000000,3,88
222,Finish,79.00000000,3,85
222,Obstacle,-60.00000000,6,999
222,Finish + Obstacle,49.00000000,3,93
223,Finish,79.00000000,4,90
223,Obstacle,0.00000000,0,999
223,Finish + Obstacle,59.00000000,2,97
224,Finish,79.00000000,3,94
224,Obstacle,-110.00000000,11,999
224,Finish + Obstacle,59.00000000,2,86
