epoch,module,reward,obstacles,time
243,Obstacle,-5.00000000,5,999
243,Finish + Obstacle,76.00000000,3,81
244,Finish,79.00000000,3,79
244,Obstacle,-23.00000000,23,999
244,Finish + Obstacle,79.00000000,0,79
245,Finish,79.00000000,1,79
245,Obstacle,-22.00000000,22,999
245,Finish + Obstacle,75.00000000,4,82
246,Finish,79.00000000,3,79
246,Obstacle,-34.00000000,34,999
246,Finish + Obstacle,78.00000000,1,80
247,Finish,79.00000000,6,80
247,Obstacle,-11.00000000,11,999
247,Finish + Obstacle,76.00000000,3,80
248,Finish,79.00000000,3,79
248,Obstacle,-19.00000000,19,999
248,Finish + Obstacle,78.00000000,1,79
249,Finish,79.00000000,3,80
249,Obstacle,-62.00000000,62,999
249,Finish + Obstacle,79.00000000,0,80
250,Finish,79.00000000,2,80
250,Obstacle,-7.00000000,7,999
250,Finish + Obstacle,78.00000000,1,81
251,Finish,79.00000000,3,81
251,Obstacle,-55.00000000,55,999
251,Finish + Obstacle,77.00000000,2,79
252,Finish,79.00000000,1,79
252,Obstacle,-29.00000000,29,999
252,Finish + Obstacle,77.00000000,2,79
253,Finish,79.00000000,0,81
253,Obstacle,-11.00000000,11,999
253,Finish + Obstacle,75.00000000,4,79
254,Finish,79.00000000,2,79
254,Obstacle,-25.00000000,25,999
254,Finish + Obstacle,73.00000000,6,81
255,Finish,79.00000000,2,80
255,Obstacle,-20.00000000,20,999
255,Finish + Obstacle,77.00000000,2,79
256,Finish,79.00000000,2,79
256,Obstacle,-32.00000000,32,999
256,Finish + Obstacle,77.00000000,2,80
257,Finish,79.00000000,2,83
257,Obstacle,-13.00000000,13,999
257,Finish + Obstacle,75.00000000,4,79
258,Finish,79.00000000,1,79
258,Obstacle,-18.00000000,18,999
258,Finish + Obstacle,77.00000000,2,79
259,Finish,79.00000000,3,82
259,Obstacle,-22.00000000,22,999
259,Finish + Obstacle,76.00000000,3,79
260,Finish,79.00000000,4,85
260,Obstacle,-10.00000000,10,999
260,Finish + Obstacle,77.00000000,2,80
261,Finish,79.00000000,0,79
261,Obstacle,-53.00000000,53,999
261,Finish + Obstacle,77.00000000,2,83
262,Finish,79.00000000,2,79
262,Obstacle,-18.00000000,18,999
262,Finish + Obstacle,77.00000000,2,81
263,Finish,79.00000000,2,80
263,Obstacle,-16.00000000,16,999
263,Finish + Obstacle,76.00000000,3,79
264,Finish,79.00000000,2,79
264,Obstacle,-33.00000000,33,999
264,Finish + Obstacle,78.00000000,1,79
265,Finish,79.00000000,3,79
265,Obstacle,-24.00000000,24,999
265,Finish + Obstacle,79.00000000,0,79
266,Finish,79.00000000,1,80
266,Obstacle,-25.00000000,25,999
266,Finish + Obstacle,79.00000000,0,79
267,Finish,79.00000000,2,80
267,Obstacle,0.00000000,0,999
267,Finish + Obstacle,76.00000000,3,79
268,Finish,79.00000000,2,79
268,Obstacle,-30.00000000,30,999
268,Finish + Obstacle,79.00000000,0,79
269,Finish,79.00000000,2,79
269,Obstacle,-44.00000000,44,999
269,Finish + Obstacle,76.00000000,3,79
270,Finish,79.00000000,0,81
270,Obstacle,-11.00000000,11,999
270,Finish + Obstacle,73.00000000,6,79
271,Finish,79.00000000,1,80
271,Obstacle,0.00000000,0,999
271,Finish + Obstacle,79.00000000,0,80
272,Finish,79.00000000,2,79
272,Obstacle,-19.00000000,19,999
272,Finish + Obstacle,77.00000000,2,80
273,Finish,79.00000000,3,80
273,Obstacle,-9.00000000,9,999
273,Finish + Obstacle,79.00000000,0,79
274,Finish,79.00000000,2,79
274,Obstacle,-24.00000000,24,999
274,Finish + Obstacle,74.00000000,5,79
275,Finish,79.00000000,3,80
275,Obstacle,-1.00000000,1,999
275,Finish + Obstacle,78.00000000,1,79
276,Finish,79.00000000,1,79
276,Obstacle,-25.00000000,25,999
276,Finish + Obstacle,77.00000000,2,81
277,Finish,79.00000000,2,81
277,Obstacle,-20.00000000,20,999
277,Finish + Obstacle,76.00000000,3,79
278,Finish,79.00000000,2,79
278,Obstacle,-20.00000000,20,999
278,Finish + Obstacle,78.00000000,1,82
279,Finish,79.00000000,1,79
279,Obstacle,-3.00000000,3,999
279,Finish + Obstacle,77.00000000,2,81
280,Finish,79.00000000,2,79
280,Obstacle,-31.00000000,31,999
280,Finish + Obstacle,77.00000000,2,79
281,Finish,79.00000000,3,79
281,Obstacle,-16.00000000,16,999
281,Finish + Obstacle,77.00000000,2,80
282,Finish,79.00000000,2,81
282,Obstacle,-13.00000000,13,999
282,Finish + Obstacle,76.00000000,3,81
283,Finish,79.00000000,3,79
283,Obstacle,-14.00000000,14,999
283,Finish + Obstacle,77.00000000,2,79
284,Finish,79.00000000,0,80
284,Obstacle,-70.00000000,70,999
284,Finish + Obstacle,77.00000000,2,79
285,Finish,79.00000000,0,80
285,Obstacle,-10.00000000,10,999
285,Finish + Obstacle,77.00000000,2,79
286,Finish,79.00000000,2,81
286,Obstacle,-29.00000000,29,999
286,Finish + Obstacle,78.00000000,1,81
287,Finish,79.00000000,3,79
287,Obstacle,-20.00000000,20,999
287,Finish + Obstacle,78.00000000,1,79
288,Finish,79.00000000,2,81
288,Obstacle,-18.00000000,18,999
288,Finish + Obstacle,79.00000000,0,80
289,Finish,79.00000000,2,80
289,Obstacle,-38.00000000,38,999
289,Finish + Obstacle,78.00000000,1,80
290,Finish,79.00000000,2,79
290,Obstacle,-47.00000000,47,999
290,Finish + Obstacle,78.00000000,1,81
291,Finish,79.00000000,1,80
291,Obstacle,-27.00000000,27,999
291,Finish + Obstacle,75.00000000,4,79
292,Finish,79.00000000,3,79
292,Obstacle,-8.00000000,8,999
292,Finish + Obstacle,77.00000000,2,80
293,Finish,79.00000000,5,84
293,Obstacle,-39.00000000,39,999
293,Finish + Obstacle,78.00000000,1,80
294,Finish,79.00000000,4,79
294,Obstacle,-2.00000000,2,999
294,Finish + Obstacle,79.00000000,0,81
295,Finish,79.00000000,5,81
295,Obstacle,0.00000000,0,999
295,Finish + Obstacle,78.00000000,1,81
296,Finish,79.00000000,2,79
296,Obstacle,-17.00000000,17,999
296,Finish + Obstacle,74.00000000,5,79
297,Finish,79.00000000,1,80
297,Obstacle,-10.00000000,10,999
297,Finish + Obstacle,79.00000000,0,79
298,Finish,79.00000000,2,79
298,Obstacle,-12.00000000,12,999
298,Finish + Obstacle,79.00000000,0,81
299,Finish,79.00000000,3,80
299,Obstacle,-51.00000000,51,999
299,Finish + Obstacle,76.00000000,3,79
300,Finish,79.00000000,1,80
300,Obstacle,0.00000000,0,999
300,Finish + Obstacle,78.00000000,1,79
301,Finish,79.00000000,2,79
301,Obstacle,-17.00000000,17,999
301,Finish + Obstacle,77.00000000,2,79
302,Finish,79.00000000,0,83
302,Obstacle,-12.00000000,12,999
302,Finish + Obstacle,77.00000000,2,80
303,Finish,79.00000000,5,80
303,Obstacle,-36.00000000,36,999
303,Finish + Obstacle,76.00000000,3,81
304,Finish,79.00000000,2,81
304,Obstacle,-30.00000000,30,999
304,Finish + Obstacle,76.00000000,3,80
305,Finish,79.00000000,4,79
305,Obstacle,-27.00000000,27,999
305,Finish + Obstacle,76.00000000,3,79
306,Finish,79.00000000,4,80
306,Obstacle,-38.00000000,38,999
306,Finish + Obstacle,78.00000000,1,79
307,Finish,79.00000000,2,79
307,Obstacle,-36.00000000,36,999
307,Finish + Obstacle,77.00000000,2,79
308,Finish,79.00000000,1,79
308,Obstacle,-19.00000000,19,999
308,Finish + Obstacle,75.00000000,4,81
309,Finish,79.00000000,2,79
309,Obstacle,-23.00000000,23,999
309,Finish + Obstacle,77.00000000,2,81
310,Finish,79.00000000,2,79
310,Obstacle,-30.00000000,30,999
310,Finish + Obstacle,77.00000000,2,80
311,Finish,79.00000000,2,80
311,Obstacle,-2.00000000,2,999
311,Finish + Obstacle,77.00000000,2,79
312,Finish,79.00000000,2,81
312,Obstacle,-49.00000000,49,999
312,Finish + Obstacle,78.00000000,1,79
313,Finish,79.00000000,1,81
313,Obstacle,-2.00000000,2,999
313,Finish + Obstacle,77.00000000,2,80
314,Finish,79.00000000,3,80
314,Obstacle,-16.00000000,16,999
314,Finish + Obstacle,76.00000000,3,83
315,Finish,79.00000000,0,79
315,Obstacle,-8.00000000,8,999
315,Finish + Obstacle,78.00000000,1,80
316,Finish,79.00000000,3,80
316,Obstacle,-65.00000000,65,999
316,Finish + Obstacle,78.00000000,1,79
317,Finish,79.00000000,4,79
317,Obstacle,-23.00000000,23,999
317,Finish + Obstacle,76.00000000,3,80
318,Finish,79.00000000,1,79
318,Obstacle,-16.00000000,16,999
318,Finish + Obstacle,79.00000000,0,79
319,Finish,79.00000000,2,79
319,Obstacle,-13.00000000,13,999
319,Finish + Obstacle,78.00000000,1,79
320,Finish,79.00000000,1,80
320,Obstacle,-7.00000000,7,999
320,Finish + Obstacle,74.00000000,5,79
321,Finish,79.00000000,2,79
321,Obstacle,-14.00000000,14,999
321,Finish + Obstacle,76.00000000,3,81
322,Finish,79.00000000,2,83
322,Obstacle,-23.00000000,23,999
322,Finish + Obstacle,77.00000000,2,83
323,Finish,79.00000000,3,79
323,Obstacle,-10.00000000,10,999
323,Finish + Obstacle,78.00000000,1,83
324,Finish,79.00000000,1,79
324,Obstacle,-22.00000000,22,999
324,Finish + Obstacle,77.00000000,2,79
325,Finish,79.00000000,3,79
325,Obstacle,-16.00000000,16,999
325,Finish + Obstacle,77.00000000,2,79
326,Finish,79.00000000,3,79
326,Obstacle,-24.00000000,24,999
326,Finish + Obstacle,76.00000000,3,82
327,Finish,79.00000000,1,80
327,Obstacle,-17.00000000,17,999
327,Finish + Obstacle,77.00000000,2,83
328,Finish,79.00000000,0,79
328,Obstacle,-21.00000000,21,999
328,Finish + Obstacle,78.00000000,1,80
329,Finish,79.00000000,2,80
329,Obstacle,-2.00000000,2,999
329,Finish + Obstacle,77.00000000,2,79
330,Finish,79.00000000,1,79
330,Obstacle,-32.00000000,32,999
330,Finish + Obstacle,76.00000000,3,80
331,Finish,79.00000000,1,79
331,Obstacle,-47.00000000,47,999
331,Finish + Obstacle,76.00000000,3,80
332,Finish,79.00000000,1,82
332,Obstacle,-38.00000000,38,999
332,Finish + Obstacle,76.00000000,3,79
333,Finish,79.00000000,1,80
333,Obstacle,-18.00000000,18,999
333,Finish + Obstacle,78.00000000,1,79
334,Finish,79.00000000,3,80
334,Obstacle,-8.00000000,8,999
334,Finish + Obstacle,76.00000000,3,80
335,Finish,79.00000000,1,79
335,Obstacle,-15.00000000,15,999
335,Finish + Obstacle,78.00000000,1,79
336,Finish,79.00000000,4,79
336,Obstacle,-43.00000000,43,999
336,Finish + Obstacle,76.00000000,3,80
337,Finish,79.00000000,2,79
337,Obstacle,-22.00000000,22,999
337,Finish + Obstacle,74.00000000,5,82
338,Finish,79.00000000,1,80
338,Obstacle,-6.00000000,6,999
338,Finish + Obstacle,77.00000000,2,80
339,Finish,79.00000000,1,79
339,Obstacle,-20.00000000,20,999
339,Finish + Obstacle,74.00000000,5,80
340,Finish,79.00000000,2,80
340,Obstacle,-11.00000000,11,999
340,Finish + Obstacle,78.00000000,1,79
341,Finish,79.00000000,2,79
341,Obstacle,-15.00000000,15,999
341,Finish + Obstacle,78.00000000,1,79
342,Finish,79.00000000,4,79
342,Obstacle,0.00000000,0,999
342,Finish + Obstacle,79.00000000,0,79
343,Finish,79.00000000,4,80
343,Obstacle,-16.00000000,16,999
343,Finish + Obstacle,74.00000000,5,79
344,Finish,79.00000000,1,79
344,Obstacle,-25.00000000,25,999
344,Finish + Obstacle,74.00000000,5,80
345,Finish,79.00000000,1,79
345,Obstacle,0.00000000,0,999
345,Finish + Obstacle,77.00000000,2,79
346,Finish,79.00000000,1,79
346,Obstacle,-4.00000000,4,999
346,Finish + Obstacle,76.00000000,3,81
347,Finish,79.00000000,2,79
347,Obstacle,-39.00000000,39,999
347,Finish + Obstacle,76.00000000,3,79
348,Finish,79.00000000,2,80
348,Obstacle,-10.00000000,10,999
348,Finish + Obstacle,77.00000000,2,79
349,Finish,79.00000000,1,80
349,Obstacle,-41.00000000,41,999
349,Finish + Obstacle,77.00000000,2,79
350,Finish,79.00000000,2,80
350,Obstacle,-9.00000000,9,999
350,Finish + Obstacle,77.00000000,2,84
351,Finish,79.00000000,3,79
351,Obstacle,-47.00000000,47,999
351,Finish + Obstacle,78.00000000,1,80
352,Finish,79.00000000,1,79
352,Obstacle,0.00000000,0,999
352,Finish + Obstacle,78.00000000,1,81
353,Finish,79.00000000,1,84
353,Obstacle,-12.00000000,12,999
353,Finish + Obstacle,76.00000000,3,79
354,Finish,79.00000000,2,79
354,Obstacle,-26.00000000,26,999
354,Finish + Obstacle,77.00000000,2,79
355,Finish,79.00000000,3,81
355,Obstacle,-45.00000000,45,999
355,Finish + Obstacle,76.00000000,3,81
356,Finish,79.00000000,0,79
356,Obstacle,-4.00000000,4,999
356,Finish + Obstacle,77.00000000,2,81
357,Finish,79.00000000,4,79
357,Obstacle,-25.00000000,25,999
357,Finish + Obstacle,75.00000000,4,79
358,Finish,79.00000000,3,81
358,Obstacle,-46.00000000,46,999
358,Finish + Obstacle,76.00000000,3,79
359,Finish,79.00000000,3,80
359,Obstacle,-86.00000000,86,999
359,Finish + Obstacle,76.00000000,3,82
360,Finish,79.00000000,2,79
360,Obstacle,-26.00000000,26,999
360,Finish + Obstacle,75.00000000,4,80
361,Finish,79.00000000,4,79
361,Obstacle,-31.00000000,31,999
361,Finish + Obstacle,77.00000000,2,81
362,Finish,79.00000000,1,81
362,Obstacle,-31.00000000,31,999
362,Finish + Obstacle,77.00000000,2,79
363,Finish,79.00000000,1,82
363,Obstacle,-5.00000000,5,999
363,Finish + Obstacle,77.00000000,2,79
364,Finish,79.00000000,2,80
364,Obstacle,-55.00000000,55,999
364,Finish + Obstacle,76.00000000,3,79
365,Finish,79.00000000,2,80
365,Obstacle,-15.00000000,15,999
365,Finish + Obstacle,77.00000000,2,81
366,Finish,79.00000000,5,79
366,Obstacle,-4.00000000,4,999
366,Finish + Obstacle,76.00000000,3,80
367,Finish,79.00000000,1,79
367,Obstacle,-26.00000000,26,999
367,Finish + Obstacle,79.00000000,0,79
368,Finish,79.00000000,2,81
368,Obstacle,-20.00000000,20,999
368,Finish + Obstacle,76.00000000,3,79
369,Finish,79.00000000,1,80
369,Obstacle,-33.00000000,33,999
369,Finish + Obstacle,74.00000000,5,80
370,Finish,79.00000000,2,79
370,Obstacle,-38.00000000,38,999
370,Finish + Obstacle,79.00000000,0,79
371,Finish,79.00000000,1,79
371,Obstacle,0.00000000,0,999
371,Finish + Obstacle,79.00000000,0,79
372,Finish,79.00000000,0,80
372,Obstacle,-19.00000000,19,999
372,Finish + Obstacle,78.00000000,1,79
373,Finish,79.00000000,2,79
373,Obstacle,-65.00000000,65,999
373,Finish + Obstacle,77.00000000,2,81
374,Finish,79.00000000,1,80
374,Obstacle,-10.00000000,10,999
374,Finish + Obstacle,78.00000000,1,79
375,Finish,79.00000000,0,79
375,Obstacle,-9.00000000,9,999
375,Finish + Obstacle,78.00000000,1,81
376,Finish,79.00000000,0,80
376,Obstacle,-14.00000000,14,999
376,Finish + Obstacle,79.00000000,0,81
377,Finish,79.00000000,0,79
377,Obstacle,-51.00000000,51,999
377,Finish + Obstacle,78.00000000,1,79
378,Finish,79.00000000,3,81
378,Obstacle,-11.00000000,11,999
378,Finish + Obstacle,77.00000000,2,79
379,Finish,79.00000000,2,81
379,Obstacle,-3.00000000,3,999
379,Finish + Obstacle,76.00000000,3,81
380,Finish,79.00000000,3,79
380,Obstacle,-17.00000000,17,999
380,Finish + Obstacle,78.00000000,1,80
381,Finish,79.00000000,3,80
381,Obstacle,-42.00000000,42,999
381,Finish + Obstacle,78.00000000,1,81
382,Finish,79.00000000,3,80
382,Obstacle,-7.00000000,7,999
382,Finish + Obstacle,77.00000000,2,80
383,Finish,79.00000000,3,81
383,Obstacle,-17.00000000,17,999
383,Finish + Obstacle,76.00000000,3,79
384,Finish,79.00000000,2,83
384,Obstacle,-30.00000000,30,999
384,Finish + Obstacle,76.00000000,3,80
385,Finish,79.00000000,3,79
385,Obstacle,0.00000000,0,999
385,Finish + Obstacle,77.00000000,2,81
386,Finish,79.00000000,3,80
386,Obstacle,-12.00000000,12,999
386,Finish + Obstacle,76.00000000,3,79
387,Finish,79.00000000,2,79
387,Obstacle,0.00000000,0,999
387,Finish + Obstacle,78.00000000,1,79
388,Finish,79.00000000,2,79
388,Obstacle,-21.00000000,21,999
388,Finish + Obstacle,78.00000000,1,79
389,Finish,79.00000000,1,79
389,Obstacle,-15.00000000,15,999
389,Finish + Obstacle,78.00000000,1,80
390,Finish,79.00000000,4,80
390,Obstacle,-4.00000000,4,999
390,Finish + Obstacle,77.00000000,2,80
391,Finish,79.00000000,4,79
391,Obstacle,0.00000000,0,999
391,Finish + Obstacle,77.00000000,2,80
392,Finish,79.00000000,1,81
392,Obstacle,0.00000000,0,999
392,Finish + Obstacle,77.00000000,2,80
393,Finish,79.00000000,4,83
393,Obstacle,-30.00000000,30,999
393,Finish + Obstacle,76.00000000,3,81
394,Finish,79.00000000,0,79
394,Obstacle,-32.00000000,32,999
394,Finish + Obstacle,78.00000000,1,79
395,Finish,79.00000000,2,81
395,Obstacle,-46.00000000,46,999
395,Finish + Obstacle,77.00000000,2,80
396,Finish,79.00000000,3,79
396,Obstacle,-11.00000000,11,999
396,Finish + Obstacle,79.00000000,0,80
397,Finish,79.00000000,5,80
397,Obstacle,-30.00000000,30,999
397,Finish + Obstacle,77.00000000,2,79
398,Finish,79.00000000,1,80
398,Obstacle,-14.00000000,14,999
398,Finish + Obstacle,78.00000000,1,79
399,Finish,79.00000000,3,79
399,Obstacle,-12.00000000,12,999
399,Finish + Obstacle,77.00000000,2,81
400,Finish,79.00000000,3,79
400,Obstacle,-13.00000000,13,999
400,Finish + Obstacle,78.00000000,1,81
401,Finish,79.00000000,3,81
401,Obstacle,-29.00000000,29,999
401,Finish + Obstacle,76.00000000,3,79
402,Finish,79.00000000,3,80
402,Obstacle,-23.00000000,23,999
402,Finish + Obstacle,79.00000000,0,79
403,Finish,79.00000000,1,79
403,Obstacle,-21.00000000,21,999
403,Finish + Obstacle,77.00000000,2,80
404,Finish,79.00000000,1,79
404,Obstacle,-25.00000000,25,999
404,Finish + Obstacle,75.00000000,4,80
405,Finish,79.00000000,5,81
405,Obstacle,-48.00000000,48,999
405,Finish + Obstacle,78.00000000,1,79
406,Finish,79.00000000,1,81
406,Obstacle,-14.00000000,14,999
406,Finish + Obstacle,76.00000000,3,79
407,Finish,79.00000000,4,80
407,Obstacle,-8.00000000,8,999
407,Finish + Obstacle,77.00000000,2,80
408,Finish,79.00000000,3,80
408,Obstacle,-13.00000000,13,999
408,Finish + Obstacle,75.00000000,4,80
409,Finish,79.00000000,0,81
409,Obstacle,-68.00000000,68,999
409,Finish + Obstacle,78.00000000,1,79
410,Finish,79.00000000,3,79
410,Obstacle,-6.00000000,6,999
410,Finish + Obstacle,79.00000000,0,80
411,Finish,79.00000000,2,79
411,Obstacle,-5.00000000,5,999
411,Finish + Obstacle,77.00000000,2,79
412,Finish,79.00000000,1,79
412,Obstacle,-3.00000000,3,999
412,Finish + Obstacle,77.00000000,2,79
413,Finish,79.00000000,3,80
413,Obstacle,-9.00000000,9,999
413,Finish + Obstacle,77.00000000,2,79
414,Finish,79.00000000,4,79
414,Obstacle,-8.00000000,8,999
414,Finish + Obstacle,78.00000000,1,80
415,Finish,79.00000000,0,79
415,Obstacle,-19.00000000,19,999
415,Finish + Obstacle,77.00000000,2,79
416,Finish,79.00000000,1,80
416,Obstacle,-26.00000000,26,999
416,Finish + Obstacle,75.00000000,4,81
417,Finish,79.00000000,4,79
417,Obstacle,-31.00000000,31,999
417,Finish + Obstacle,79.00000000,0,79
418,Finish,79.00000000,2,80
418,Obstacle,-21.00000000,21,999
418,Finish + Obstacle,78.00000000,1,79
419,Finish,79.00000000,2,79
419,Obstacle,-21.00000000,21,999
419,Finish + Obstacle,79.00000000,0,81
420,Finish,79.00000000,0,80
420,Obstacle,-5.00000000,5,999
420,Finish + Obstacle,79.00000000,0,81
421,Finish,79.00000000,4,79
421,Obstacle,-38.00000000,38,999
421,Finish + Obstacle,74.00000000,5,82
422,Finish,79.00000000,2,79
422,Obstacle,-11.00000000,11,999
422,Finish + Obstacle,79.00000000,0,81
423,Finish,79.00000000,3,80
423,Obstacle,-37.00000000,37,999
423,Finish + Obstacle,78.00000000,1,79
424,Finish,79.00000000,0,80
424,Obstacle,-54.00000000,54,999
424,Finish + Obstacle,75.00000000,4,79
425,Finish,79.00000000,3,80
425,Obstacle,-9.00000000,9,999
425,Finish + Obstacle,75.00000000,4,79
426,Finish,79.00000000,1,79
426,Obstacle,-33.00000000,33,999
426,Finish + Obstacle,76.00000000,3,80
427,Finish,79.00000000,3,79
427,Obstacle,-34.00000000,34,999
427,Finish + Obstacle,77.00000000,2,80
428,Finish,79.00000000,2,80
428,Obstacle,-26.00000000,26,999
428,Finish + Obstacle,78.00000000,1,80
429,Finish,79.00000000,0,80
429,Obstacle,-33.00000000,33,999
429,Finish + Obstacle,77.00000000,2,79
430,Finish,79.00000000,3,79
430,Obstacle,-7.00000000,7,999
430,Finish + Obstacle,76.00000000,3,79
431,Finish,79.00000000,1,80
431,Obstacle,-3.00000000,3,999
431,Finish + Obstacle,79.00000000,0,79
432,Finish,79.00000000,0,81
432,Obstacle,-9.00000000,9,999
432,Finish + Obstacle,78.00000000,1,80
433,Finish,79.00000000,3,81
433,Obstacle,-3.00000000,3,999
433,Finish + Obstacle,78.00000000,1,79
434,Finish,79.00000000,0,79
434,Obstacle,-28.00000000,28,999
434,Finish + Obstacle,77.00000000,2,79
435,Finish,79.00000000,2,80
435,Obstacle,-42.00000000,42,999
435,Finish + Obstacle,78.00000000,1,79
436,Finish,79.00000000,3,81
436,Obstacle,-18.00000000,18,999
436,Finish + Obstacle,75.00000000,4,81
437,Finish,79.00000000,2,79
437,Obstacle,-32.00000000,32,999
437,Finish + Obstacle,76.00000000,3,82
438,Finish,79.00000000,2,81
438,Obstacle,-30.00000000,30,999
438,Finish + Obstacle,74.00000000,5,80
439,Finish,79.00000000,1,79
439,Obstacle,-21.00000000,21,999
439,Finish + Obstacle,75.00000000,4,79
440,Finish,79.00000000,5,79
440,Obstacle,-24.00000000,24,999
440,Finish + Obstacle,76.00000000,3,79
441,Finish,79.00000000,2,79
441,Obstacle,-5.00000000,5,999
441,Finish + Obstacle,77.00000000,2,81
442,Finish,79.00000000,3,82
442,Obstacle,-4.00000000,4,999
442,Finish + Obstacle,78.00000000,1,81
443,Finish,79.00000000,0,80
443,Obstacle,-15.00000000,15,999
443,Finish + Obstacle,74.00000000,5,80
444,Finish,79.00000000,3,82
444,Obstacle,0.00000000,0,999
444,Finish + Obstacle,78.00000000,1,80
445,Finish,79.00000000,1,79
445,Obstacle,-13.00000000,13,999
445,Finish + Obstacle,78.00000000,1,81
446,Finish,79.00000000,3,79
446,Obstacle,-23.00000000,23,999
446,Finish + Obstacle,79.00000000,0,81
447,Finish,79.00000000,1,80
447,Obstacle,-46.00000000,46,999
447,Finish + Obstacle,77.00000000,2,80
448,Finish,79.00000000,3,80
448,Obstacle,-24.00000000,24,999
448,Finish + Obstacle,79.00000000,0,79
449,Finish,79.00000000,2,80
449,Obstacle,-23.00000000,23,999
449,Finish + Obstacle,76.00000000,3,79
450,Finish,79.00000000,3,80
450,Obstacle,-18.00000000,18,999
450,Finish + Obstacle,76.00000000,3,81
451,Finish,79.00000000,2,79
451,Obstacle,-11.00000000,11,999
451,Finish + Obstacle,78.00000000,1,79
452,Finish,79.00000000,2,79
452,Obstacle,-54.00000000,54,999
452,Finish + Obstacle,78.00000000,1,80
453,Finish,79.00000000,3,79
453,Obstacle,-20.00000000,20,999
453,Finish + Obstacle,76.00000000,3,79
454,Finish,79.00000000,2,83
454,Obstacle,-26.00000000,26,999
454,Finish + Obstacle,78.00000000,1,79
455,Finish,79.00000000,1,80
455,Obstacle,-7.00000000,7,999
455,Finish + Obstacle,79.00000000,0,79
456,Finish,79.00000000,4,82
456,Obstacle,-14.00000000,14,999
456,Finish + Obstacle,78.00000000,1,83
457,Finish,79.00000000,1,79
457,Obstacle,-28.00000000,28,999
457,Finish + Obstacle,78.00000000,1,79
458,Finish,79.00000000,2,79
458,Obstacle,-29.00000000,29,999
458,Finish + Obstacle,78.00000000,1,79
459,Finish,79.00000000,0,81
459,Obstacle,-17.00000000,17,999
459,Finish + Obstacle,76.00000000,3,80
460,Finish,79.00000000,2,79
460,Obstacle,-29.00000000,29,999
460,Finish + Obstacle,75.00000000,4,81
461,Finish,79.00000000,1,79
461,Obstacle,-12.00000000,12,999
461,Finish + Obstacle,79.00000000,0,79
462,Finish,79.00000000,1,81
462,Obstacle,-14.00000000,14,999
462,Finish + Obstacle,78.00000000,1,80
463,Finish,79.00000000,2,80
463,Obstacle,-17.00000000,17,999
463,Finish + Obstacle,78.00000000,1,79
464,Finish,79.00000000,1,79
464,Obstacle,0.00000000,0,999
464,Finish + Obstacle,76.00000000,3,81
465,Finish,79.00000000,2,79
465,Obstacle,-12.00000000,12,999
465,Finish + Obstacle,77.00000000,2,81
466,Finish,79.00000000,2,80
466,Obstacle,-3.00000000,3,999
466,Finish + Obstacle,76.00000000,3,79
467,Finish,79.00000000,2,79
467,Obstacle,-14.00000000,14,999
467,Finish + Obstacle,78.00000000,1,79
468,Finish,79.00000000,1,82
468,Obstacle,-29.00000000,29,999
468,Finish + Obstacle,76.00000000,3,79
469,Finish,79.00000000,3,79
469,Obstacle,-11.00000000,11,999
469,Finish + Obstacle,77.00000000,2,79
470,Finish,79.00000000,3,81
470,Obstacle,-12.00000000,12,999
470,Finish + Obstacle,78.00000000,1,79
471,Finish,79.00000000,2,79
471,Obstacle,-10.00000000,10,999
471,Finish + Obstacle,78.00000000,1,79
472,Finish,79.00000000,5,79
472,Obstacle,-11.00000000,11,999
472,Finish + Obstacle,77.00000000,2,80
473,Finish,79.00000000,1,80
473,Obstacle,-25.00000000,25,999
473,Finish + Obstacle,79.00000000,0,79
474,Finish,79.00000000,3,79
474,Obstacle,-35.00000000,35,999
474,Finish + Obstacle,77.00000000,2,79
475,Finish,79.00000000,3,79
475,Obstacle,-45.00000000,45,999
475,Finish + Obstacle,76.00000000,3,81
476,Finish,79.00000000,2,79
476,Obstacle,-12.00000000,12,999
476,Finish + Obstacle,75.00000000,4,80
477,Finish,79.00000000,1,79
477,Obstacle,-64.00000000,64,999
477,Finish + Obstacle,77.00000000,2,80
478,Finish,79.00000000,4,79
478,Obstacle,-18.00000000,18,999
478,Finish + Obstacle,77.00000000,2,79
479,Finish,79.00000000,1,79
479,Obstacle,-25.00000000,25,999
479,Finish + Obstacle,77.00000000,2,79
480,Finish,79.00000000,0,79
480,Obstacle,-14.00000000,14,999
480,Finish + Obstacle,77.00000000,2,80
481,Finish,79.00000000,3,80
481,Obstacle,-30.00000000,30,999
481,Finish + Obstacle,77.00000000,2,80
482,Finish,79.00000000,2,80
482,Obstacle,-18.00000000,18,999
482,Finish + Obstacle,77.00000000,2,79
483,Finish,79.00000000,3,79
483,Obstacle,-21.00000000,21,999
483,Finish + Obstacle,78.00000000,1,80
484,Finish,79.00000000,5,80
484,Obstacle,-22.00000000,22,999
484,Finish + Obstacle,77.00000000,2,81
485,Finish,79.00000000,0,80
485,Obstacle,-21.00000000,21,999
485,Finish + Obstacle,79.00000000,0,81
486,Finish,79.00000000,3,79
486,Obstacle,-20.00000000,20,999
486,Finish + Obstacle,78.00000000,1,82
487,Finish,79.00000000,1,80
487,Obstacle,-14.00000000,14,999
487,Finish + Obstacle,76.00000000,3,79
488,Finish,79.00000000,3,79
488,Obstacle,-13.00000000,13,999
