obstacle	finish	combined
-0.01900190	1.00000000	-1.78431373
-0.01100110	1.00000000	-1.04081633
-0.01000100	0.96078431	-0.83673469
-0.02000200	1.00000000	-0.42857143
-0.01600160	1.00000000	-0.63265306
-0.00500050	1.00000000	-1.24489796
-0.03300330	1.00000000	-0.83673469
-0.05800580	0.98000000	-1.02000000
-0.02100210	1.00000000	-0.42857143
-0.00700070	1.00000000	-2.26530612
-0.00600060	1.00000000	-0.22448980
-0.18201820	0.98000000	-0.80392157
-0.14001400	1.00000000	-0.83673469
