obstacle	finish	combined
-0.02800280	0.96078431	-1.04081633
-0.02400240	0.96078431	-0.80392157
-0.02300230	0.98000000	-1.44897959
-0.03300330	1.00000000	-0.42857143
-0.03400340	1.00000000	-0.42857143
-0.02700270	0.96078431	-0.60784314
-0.03600360	0.96078431	-0.02040816
-0.03000300	1.00000000	-0.83673469
-0.02700270	0.92452830	-1.04081633
-0.03600360	0.98000000	-1.36538462
-0.08900890	1.00000000	-1.24489796
-0.01100110	0.98000000	-0.22448980
-0.02100210	0.98000000	-0.62000000
-0.02100210	1.00000000	-0.42857143
-0.01200120	1.00000000	-0.63265306
-0.39703970	1.00000000	0.17647059
-0.19801980	1.00000000	-1.24489796
-0.35103510	0.98000000	-0.83673469
-0.10101010	1.00000000	-0.22000000
-0.01600160	1.00000000	-0.22000000
-0.00800080	1.00000000	-1.04081633
-0.02100210	0.96078431	-0.41176471
-0.00700070	1.00000000	-1.04081633
-0.00900090	1.00000000	-1.04081633
-0.01300130	1.00000000	-1.04081633
-0.03100310	1.00000000	-0.42857143
-0.02700270	0.98000000	-0.22448980
-0.16801680	0.98000000	-1.36538462
-0.10301030	0.98000000	-1.04081633
-0.09800980	1.00000000	-0.40384615
-0.05900590	1.00000000	-0.63265306
-0.01600160	1.00000000	-1.85714286
-0.12401240	0.98000000	-1.85714286
-0.23402340	0.96078431	-1.17307692
-0.18701870	1.00000000	-0.22448980
-0.37803780	1.00000000	-0.42000000
-0.14101410	0.96078431	-1.44897959
-0.27302730	1.00000000	-0.62000000
-0.38203820	1.00000000	-1.44897959
-0.15101510	1.00000000	-0.22448980
-0.18501850	1.00000000	-2.46938776
-0.04400440	1.00000000	-0.40384615
-0.03800380	0.94230769	-1.24489796
-0.03300330	1.00000000	-1.44897959
-0.02800280	1.00000000	-0.02040816
-0.02200220	0.94230769	-0.80392157
-0.03700370	1.00000000	-0.83673469
-0.01900190	0.98000000	-0.83673469
-0.03500350	1.00000000	-0.42857143
-0.01600160	1.00000000	-0.63265306
-0.02400240	1.00000000	-0.60784314
-0.02200220	0.90740741	-1.44897959
